id filter_num1 kernel_size1 filter_num2 kernel_size2 hidden_layer1 hidden_layer2 learning_rate batch_size train_accuracy validation_accuracy time/s
2613 4 5 80 3 200 40 0.0001 32 87.86918640136719 84.28206634521484 1296.7622990608215
2614 4 5 64 5 200 20 0.0005 16 97.8027572631836 86.09095764160156 1770.6045083999634
2615 16 5 80 5 200 60 0.002 128 96.4895248413086 86.25447082519531 2670.377319097519
2616 16 5 80 5 120 60 0.0001 256 76.85743713378906 75.85079193115234 2529.307071685791
2617 12 5 32 5 160 20 0.0002 16 94.12366485595703 87.13336944580078 1788.9779624938965
2618 12 3 64 5 200 60 0.005 64 20.8380184173584 20.29637336730957 2055.2874670028687
2619 12 3 48 3 120 40 0.005 64 76.93408203125 74.95146179199219 1198.9132235050201
262 4 5 32 5 120 40 0.0002 32 88.75830078125 84.68063354492188 1027.1527507305145
2620 4 5 64 3 120 40 0.0005 32 97.47572326660156 87.1231460571289 975.7915976047516
2621 8 5 48 5 200 40 0.005 16 20.8380184173584 20.29637336730957 3182.092649459839
2622 8 5 80 3 160 60 0.001 128 98.02759552001953 87.43995666503906 2024.1215620040894
2623 4 3 64 3 200 60 0.0005 128 90.72560119628906 85.5901870727539 1002.944007396698
2624 12 3 32 5 200 20 0.001 128 94.89013671875 87.28666687011719 1405.8287842273712
2625 4 5 80 5 200 60 0.001 64 98.86050415039062 86.29534912109375 1459.2313618659973
2626 4 5 32 5 160 60 0.0001 64 82.54471588134766 80.90955352783203 1490.82359790802
2627 4 5 64 3 160 60 0.002 16 87.15380096435547 82.41185760498047 1562.8151698112488
2628 4 5 80 3 200 20 0.002 64 97.664794921875 85.99897766113281 1232.1464607715607
2629 8 3 80 5 120 60 0.005 64 69.11599731445312 68.15534210205078 3066.2725400924683
263 8 3 48 3 120 20 0.01 32 20.8380184173584 20.29637336730957 1201.4193425178528
2630 12 3 48 5 120 20 0.0001 64 80.20950317382812 78.95758819580078 1727.4231638908386
2631 4 3 80 3 200 60 0.001 256 93.63822174072266 86.4895248413086 1116.9123692512512
2632 16 3 80 3 200 20 0.002 128 98.5692367553711 87.1231460571289 1675.5517325401306
2633 8 3 48 5 200 40 0.01 32 20.8380184173584 20.29637336730957 1294.076619386673
2634 16 5 48 3 200 60 0.005 16 20.8380184173584 20.29637336730957 2088.4737610816956
2635 4 3 32 3 160 40 0.0001 512 53.8681640625 52.75421905517578 742.8283598423004
2636 8 5 32 3 200 40 0.01 512 68.3648452758789 68.31885528564453 631.8477785587311
2637 12 5 80 3 200 60 0.0001 128 83.3878402709961 81.08329010009766 1912.0618016719818
2638 4 3 48 5 120 20 0.005 512 92.69290161132812 84.48645782470703 965.0540277957916
2639 4 3 32 3 200 60 0.005 64 90.03065490722656 82.80020141601562 1008.5731098651886
264 16 3 80 5 200 40 0.005 512 20.8380184173584 20.29637336730957 2378.120441675186
2640 4 3 80 3 120 60 0.0002 32 90.15840148925781 85.83546447753906 766.6462180614471
2641 4 5 48 5 120 40 0.0002 512 70.5774154663086 69.68829345703125 1021.292083978653
2642 4 5 80 5 160 40 0.005 512 97.49105834960938 86.17271423339844 1548.7357115745544
2643 16 3 64 3 120 20 0.001 64 98.23198699951172 86.78589630126953 1460.8410003185272
2644 8 3 48 5 160 60 0.0005 32 97.21001434326172 87.4093017578125 1576.2923002243042
2645 12 3 64 3 160 40 0.0005 128 92.335205078125 86.6121597290039 1168.3233168125153
2646 16 5 64 3 160 60 0.0001 64 86.99539947509766 84.3433837890625 1630.9893534183502
2647 12 5 32 5 120 40 0.0005 64 94.40470123291016 86.72457885742188 1428.6419274806976
2648 12 5 32 5 200 40 0.01 16 20.8380184173584 20.29637336730957 1819.8280272483826
2649 12 3 48 3 200 60 0.0001 512 68.76341247558594 67.93051147460938 1285.1436657905579
265 16 5 32 3 200 60 0.01 128 20.8380184173584 20.29637336730957 1167.1066348552704
2650 4 3 32 5 160 20 0.0005 128 88.0224838256836 84.09810638427734 894.9290189743042
2651 4 5 32 5 120 20 0.0002 32 88.06847381591797 84.22074127197266 991.2521469593048
2652 12 3 80 5 160 40 0.002 256 97.32243347167969 86.7961196899414 2420.206494808197
2653 16 3 80 5 120 20 0.0005 16 98.47215270996094 86.33622741699219 3034.463832616806
2654 8 5 48 5 160 60 0.001 512 89.75984191894531 85.73326110839844 1424.6464412212372
2655 8 5 48 5 200 60 0.002 32 88.77363586425781 83.5462417602539 853.8911099433899
2656 4 5 48 5 160 20 0.01 64 20.8380184173584 20.29637336730957 1161.748610496521
2657 8 3 64 3 120 60 0.002 32 95.27848815917969 84.32294464111328 1313.409773349762
2658 12 3 80 3 160 60 0.0002 128 87.41952514648438 84.98722076416016 1675.1938841342926
2659 8 5 48 3 120 20 0.0005 32 96.41287994384766 86.36688232421875 1372.5693981647491
266 8 5 32 5 160 60 0.0001 64 83.6126708984375 81.82933044433594 1204.428118944168
2660 12 3 32 5 200 20 0.0005 512 79.54522705078125 77.77210235595703 2030.1364064216614
2661 12 3 64 5 120 20 0.01 32 20.8380184173584 20.29637336730957 2141.7086322307587
2662 16 3 32 5 200 40 0.002 256 97.20490264892578 87.5625991821289 1546.791989326477
2663 8 3 64 3 120 40 0.001 64 98.50791931152344 87.65457153320312 1178.7305772304535
2664 12 5 64 5 160 40 0.005 512 79.09044647216797 77.45529174804688 2239.628093481064
2665 4 5 80 3 200 60 0.002 16 83.65354919433594 79.57077026367188 1672.3652021884918
2666 12 3 32 5 160 40 0.0001 16 86.43331909179688 84.01634979248047 1783.7063148021698
2667 16 3 32 5 120 40 0.0001 128 77.736328125 76.94430541992188 3668.2467155456543
2668 16 5 32 3 200 60 0.001 512 90.02043914794922 86.2340316772461 1055.5740911960602
2669 4 5 32 5 120 60 0.001 64 96.89830780029297 86.60194396972656 898.2108292579651
267 8 3 48 3 120 20 0.005 256 97.11293029785156 85.98876190185547 915.8698859214783
2670 16 3 64 5 200 20 0.005 128 69.78538513183594 68.55390930175781 2690.943592071533
2671 4 3 32 3 160 60 0.005 256 97.23045349121094 86.17271423339844 607.7127642631531
2672 4 5 80 3 200 60 0.01 64 20.8380184173584 20.29637336730957 2134.7221529483795
2673 12 5 32 3 200 40 0.005 64 68.93203735351562 68.2779769897461 1145.1491613388062
2674 4 5 80 5 160 60 0.0005 256 89.9335708618164 85.44711303710938 1357.2492384910583
2675 12 5 64 5 120 60 0.0001 256 75.39601135253906 74.09300231933594 5865.898073196411
2676 16 5 80 3 160 60 0.001 32 98.96781158447266 86.8676528930664 1980.664841890335
2677 16 3 80 5 120 60 0.0002 256 84.1900863647461 82.5242691040039 2626.2279777526855
2678 8 5 32 5 120 20 0.0005 128 90.01532745361328 85.20184326171875 1390.2236304283142
2679 4 3 80 5 160 60 0.01 128 20.8380184173584 20.29637336730957 1401.2450139522552
268 8 3 64 3 200 60 0.0002 512 78.0224838256836 77.13848114013672 1127.363606929779
2680 4 5 32 5 200 40 0.001 128 95.53398132324219 86.52017974853516 1096.2345073223114
2681 16 3 32 3 200 60 0.01 64 20.8380184173584 20.29637336730957 1195.785166501999
2682 12 5 64 3 120 40 0.01 256 20.8380184173584 20.29637336730957 1387.5801861286163
2683 16 5 32 5 200 20 0.005 128 71.69136047363281 70.47521209716797 1802.9971239566803
2684 4 3 80 5 200 40 0.002 16 85.07408905029297 81.72713470458984 1459.7128858566284
2685 12 5 32 3 160 20 0.0001 256 68.1451187133789 66.98007202148438 1019.5159332752228
2686 12 5 32 3 200 40 0.002 256 96.66326141357422 87.50127410888672 1046.9768517017365
2687 8 5 48 3 120 20 0.001 128 95.74859619140625 86.69391632080078 1216.5587513446808
2688 12 5 64 3 120 60 0.0002 64 89.66785430908203 85.34491729736328 1448.247195482254
2689 16 3 48 3 200 40 0.005 256 88.29841613769531 83.60755920410156 1328.359935283661
269 8 5 64 3 120 60 0.001 16 96.7092514038086 85.27337646484375 1665.4392852783203
2690 16 5 80 3 200 20 0.002 256 97.59325408935547 87.24578857421875 2078.679835796356
2691 8 5 64 3 120 20 0.002 512 92.27388763427734 85.40623474121094 859.5448024272919
2692 12 3 32 3 200 20 0.01 256 58.722530364990234 58.53858184814453 1120.5985729694366
2693 4 3 32 5 120 40 0.0002 512 69.78028106689453 69.10577392578125 777.0896031856537
2694 8 5 80 3 200 20 0.0005 128 93.48492431640625 86.55084228515625 1387.8877370357513
2695 16 5 80 5 200 40 0.01 128 20.8380184173584 20.29637336730957 2744.413614988327
2696 8 5 32 3 200 60 0.001 64 96.36688995361328 85.78436279296875 1037.5803372859955
2697 8 3 80 3 120 60 0.01 16 9.443025588989258 9.156872749328613 2559.0719895362854
2698 4 5 64 5 200 60 0.01 512 20.8380184173584 20.29637336730957 1686.2198419570923
2699 16 5 80 5 200 60 0.0002 512 80.24527740478516 78.86560821533203 2639.8325583934784
27 4 5 32 5 200 20 0.0001 32 82.554931640625 80.53142547607422 1032.7964594364166
270 4 3 48 3 160 60 0.002 64 98.26776123046875 86.07051086425781 921.3572127819061
2700 8 3 48 3 160 40 0.0002 128 85.10986328125 83.10679626464844 1029.3854234218597
2701 12 5 64 3 120 60 0.005 256 92.40674591064453 84.55799865722656 1483.1361396312714
2702 8 3 48 5 200 60 0.01 16 20.8380184173584 20.29637336730957 1834.4218935966492
2703 16 3 64 3 120 20 0.0005 32 97.36331176757812 87.30709838867188 1560.9557342529297
2704 12 5 48 5 120 20 0.0002 512 70.1379623413086 69.07511138916016 1693.6575155258179
2705 12 5 48 3 120 60 0.005 64 68.9422607421875 68.03270721435547 1312.5362765789032
2706 8 5 32 3 160 40 0.01 32 20.8380184173584 20.29637336730957 1190.4305319786072
2707 8 3 80 5 160 40 0.0005 128 93.74552917480469 87.0005111694336 2192.947210073471
2708 8 3 80 5 160 20 0.0001 128 77.39907836914062 76.00408935546875 2049.9117755889893
2709 8 5 80 5 200 60 0.005 256 83.92437744140625 80.92999267578125 1784.0279200077057
271 4 3 64 5 120 60 0.0005 16 98.21665954589844 86.3873291015625 1237.1201722621918
2710 16 5 32 3 200 20 0.001 256 91.69136047363281 85.86612701416016 1079.4309270381927
2711 16 5 80 5 160 40 0.0005 64 97.62902069091797 87.14358520507812 1849.2457797527313
2712 16 3 48 3 120 20 0.0001 32 84.7879409790039 82.95349884033203 1105.5116832256317
2713 4 5 48 3 160 40 0.01 256 55.794586181640625 55.48288345336914 1102.9466955661774
2714 4 3 64 3 200 60 0.0005 32 96.5252914428711 86.19315338134766 1282.2622594833374
2715 8 5 80 5 200 60 0.0001 64 86.76034545898438 83.64844512939453 2124.0040423870087
2716 12 3 32 5 120 20 0.0005 16 96.77567291259766 86.2851333618164 1662.851015329361
2717 4 3 32 3 160 40 0.001 64 95.04853820800781 86.40776824951172 833.9088006019592
2718 8 3 48 5 200 60 0.002 32 95.35002899169922 85.9785385131836 1542.3122208118439
2719 4 5 80 5 200 20 0.005 256 93.05059051513672 83.59734344482422 1317.7058124542236
272 8 5 80 5 200 60 0.01 128 20.8380184173584 20.29637336730957 1849.9037744998932
2720 16 3 80 3 120 40 0.01 128 20.8380184173584 20.29637336730957 1032.3430950641632
2721 8 5 32 3 120 40 0.005 32 66.50485229492188 66.46908569335938 785.3841307163239
2722 8 3 80 3 120 60 0.0005 32 97.50638580322266 86.68370056152344 1454.4782812595367
2723 4 3 32 3 120 60 0.001 16 97.79765319824219 85.06898498535156 600.5866041183472
2724 16 5 48 3 200 40 0.005 256 91.43587493896484 84.43536376953125 1620.9030034542084
2725 12 5 48 3 120 20 0.0002 128 83.81706237792969 81.04241180419922 1283.336282491684
2726 4 3 80 3 120 20 0.0001 128 74.18497467041016 72.9483871459961 1070.8695094585419
2727 12 3 80 5 120 40 0.0005 64 97.4093017578125 87.55237579345703 2766.8848628997803
2728 8 3 80 5 200 60 0.0005 64 97.72611236572266 87.18446350097656 3478.4032752513885
2729 4 3 48 5 200 60 0.001 64 98.14000701904297 87.23556518554688 1347.4621341228485
273 4 5 48 5 120 20 0.002 512 90.60807037353516 84.99744415283203 1078.527936220169
2730 16 5 64 5 200 60 0.0002 32 95.2989273071289 87.15380096435547 2459.9547259807587
2731 16 5 48 3 200 60 0.0001 512 69.31527709960938 68.51303100585938 1329.777405500412
2732 12 5 48 3 120 60 0.0002 64 89.41747283935547 85.84568786621094 1214.8798158168793
2733 4 5 64 5 160 40 0.005 64 66.91364288330078 65.62084197998047 1479.8537294864655
2734 16 5 80 3 200 40 0.01 256 20.8380184173584 20.29637336730957 1781.9472341537476
2735 16 5 48 3 120 40 0.01 256 43.45937728881836 43.06591796875 969.2199416160583
2736 8 5 48 5 200 20 0.002 128 97.23556518554688 87.06182861328125 1530.468100309372
2737 4 3 48 5 160 40 0.005 64 80.96576690673828 78.80429077148438 1108.5458834171295
2738 4 5 64 3 200 60 0.0005 512 85.38579559326172 83.09657287597656 1467.976212978363
2739 16 5 48 5 200 40 0.002 32 74.38937377929688 73.49003601074219 2013.098426580429
274 12 3 64 5 200 20 0.0001 64 84.07766723632812 81.9417495727539 2128.808792591095
2740 4 5 32 3 200 60 0.0001 512 61.03219223022461 59.918243408203125 476.5563373565674
2741 8 5 48 3 160 40 0.0005 256 88.91670989990234 85.13030242919922 1032.1214652061462
2742 12 5 32 5 120 20 0.0002 64 87.42974090576172 83.96525573730469 1363.323571920395
2743 4 3 64 5 200 40 0.0001 256 72.60602569580078 71.45631408691406 1182.494247674942
2744 12 5 80 3 120 60 0.005 512 84.32294464111328 81.11395263671875 1595.5581424236298
2745 8 3 48 3 120 20 0.001 16 97.38885498046875 84.79305267333984 1911.7936282157898
2746 4 5 64 3 120 60 0.001 32 99.02401733398438 85.7230453491211 1229.2889177799225
2747 12 3 64 5 200 60 0.005 32 20.8380184173584 20.29637336730957 1594.2139196395874
2748 16 3 64 5 160 20 0.002 64 91.32345581054688 85.38579559326172 2688.398768901825
2749 4 3 32 5 200 20 0.01 256 71.17015838623047 69.87225341796875 852.7439460754395
275 4 5 32 5 120 60 0.0005 128 90.07665252685547 85.29381561279297 889.6572732925415
2750 8 3 80 5 200 40 0.0002 16 95.74859619140625 87.3786392211914 3125.897190093994
2751 12 5 80 5 120 40 0.0001 512 64.68574523925781 64.06745147705078 2573.3942379951477
2752 8 3 64 3 160 60 0.0001 16 89.12621307373047 85.50843048095703 1464.8581626415253
2753 8 3 48 5 120 40 0.005 16 20.8380184173584 20.29637336730957 1718.9099814891815
2754 4 5 32 5 120 40 0.0001 512 55.37046813964844 55.227386474609375 769.2953500747681
2755 12 5 80 5 160 40 0.0005 16 98.2115478515625 86.54061889648438 2985.6296718120575
2756 16 5 48 5 160 60 0.0005 16 98.1451187133789 86.72457885742188 2330.2131609916687
2757 4 5 64 5 120 60 0.01 512 73.5462417602539 71.93663787841797 1384.4167397022247
2758 4 3 32 3 160 60 0.002 32 97.9202880859375 84.7521743774414 931.6868324279785
2759 12 3 64 3 120 20 0.0002 64 85.89167022705078 83.44404602050781 1334.0930516719818
276 16 5 48 3 160 40 0.005 32 52.355648040771484 51.94685363769531 1185.774983882904
2760 8 3 48 3 200 60 0.001 64 98.2779769897461 87.46039581298828 993.6746957302094
2761 4 3 64 5 120 20 0.0005 512 79.32038879394531 77.47572326660156 954.3083052635193
2762 4 5 80 3 120 60 0.0001 512 65.15585327148438 64.50689697265625 1170.1313757896423
2763 8 5 80 3 160 40 0.002 512 95.0280990600586 86.37710571289062 1282.6182687282562
2764 4 5 80 3 200 40 0.0001 512 69.17220306396484 68.64588928222656 1381.8593049049377
2765 12 5 32 3 160 40 0.001 128 95.31936645507812 86.87787628173828 1090.3214297294617
2766 12 5 64 5 120 20 0.001 16 92.84107971191406 85.06898498535156 1303.3344008922577
2767 16 5 64 3 200 60 0.0005 256 91.73224639892578 86.21359252929688 1465.2809648513794
2768 12 5 80 5 160 20 0.01 32 20.8380184173584 20.29637336730957 2353.90247297287
2769 4 5 80 5 120 40 0.0002 512 74.9923324584961 73.42871856689453 1385.1681237220764
277 12 5 80 5 200 40 0.0001 16 92.35054016113281 86.30557250976562 1920.6688117980957
2770 8 5 64 3 160 60 0.0001 512 67.55748748779297 66.98007202148438 1323.2897963523865
2771 4 3 80 3 120 20 0.005 256 97.41441345214844 84.81348419189453 1060.8188219070435
2772 16 3 64 3 120 40 0.002 256 97.61369323730469 87.18446350097656 1381.038177728653
2773 8 3 48 5 120 40 0.01 64 20.8380184173584 20.29637336730957 1777.0708043575287
2774 16 3 32 3 160 40 0.0005 32 95.71282958984375 86.49974822998047 726.8096544742584
2775 8 5 32 3 200 20 0.001 128 94.69596099853516 86.40776824951172 939.8841183185577
2776 16 5 48 5 200 60 0.0001 64 85.86100769042969 83.71997833251953 2060.6353085041046
2777 4 3 32 3 120 60 0.0002 256 77.06694030761719 76.22891998291016 733.2102386951447
2778 16 3 48 5 120 20 0.005 512 74.01124572753906 72.68267822265625 2119.202787876129
2779 4 3 80 5 200 40 0.0005 32 96.9698486328125 85.61062622070312 1494.1029512882233
278 12 3 48 5 160 20 0.0005 128 89.92845916748047 85.27337646484375 1781.4090292453766
2780 16 5 64 3 200 60 0.005 256 89.43791198730469 84.16964721679688 1049.5337426662445
2781 16 5 80 3 120 20 0.0001 128 77.60858154296875 76.11650085449219 1794.7969241142273
2782 16 5 48 3 200 20 0.0002 256 79.27951049804688 77.53704833984375 1326.752670764923
2783 12 3 32 5 160 40 0.0001 64 82.21257019042969 80.62339782714844 1497.6984314918518
2784 12 3 48 5 160 40 0.0005 256 88.07357788085938 84.9565658569336 1654.8547224998474
2785 4 3 32 3 120 60 0.01 16 20.8380184173584 20.29637336730957 1289.54723238945
2786 8 5 80 3 160 40 0.002 32 89.4225845336914 83.60755920410156 1582.6622960567474
2787 16 3 48 3 200 20 0.01 256 20.8380184173584 20.29637336730957 1249.8923966884613
2788 12 3 48 3 200 40 0.01 64 20.8380184173584 20.29637336730957 1339.6839489936829
2789 12 3 80 5 160 40 0.0005 64 97.65968322753906 87.79764556884766 2176.766701221466
279 12 5 48 5 200 20 0.0002 64 89.22330474853516 84.79305267333984 1914.84330534935
2790 16 3 64 5 200 20 0.0002 256 80.16351318359375 79.01890563964844 2476.0477333068848
2791 8 5 32 3 200 40 0.001 512 88.92692565917969 84.8237075805664 923.2317926883698
2792 12 5 32 5 160 60 0.002 128 96.85232543945312 86.5610580444336 2152.104090690613
2793 4 3 32 3 200 60 0.0001 512 60.444557189941406 59.560550689697266 713.9984486103058
2794 4 5 64 5 200 60 0.0005 64 95.44711303710938 86.40776824951172 1259.8937029838562
2795 4 3 64 5 160 40 0.005 512 96.56616973876953 85.55953216552734 760.3607258796692
2796 4 5 32 3 120 40 0.0005 256 84.69084930419922 82.34031677246094 729.6343328952789
2797 4 5 32 5 160 20 0.001 16 95.54420471191406 85.3653564453125 1558.1346743106842
2798 12 5 48 5 120 20 0.001 128 96.08074188232422 86.84721374511719 1610.5583488941193
2799 16 3 80 3 120 20 0.01 128 20.8380184173584 20.29637336730957 984.4237473011017
28 4 5 48 3 120 20 0.01 32 20.8380184173584 20.29637336730957 1094.6796655654907
280 4 5 64 3 160 60 0.0005 512 84.61420440673828 82.16658020019531 1035.3620510101318
2800 16 3 32 5 160 60 0.0002 128 85.20184326171875 83.20899963378906 1574.1305375099182
2801 12 5 32 3 200 20 0.0002 32 90.94021606445312 85.82524108886719 1400.9722337722778
2802 8 5 64 3 200 20 0.0005 64 96.18804168701172 87.06182861328125 1194.9830248355865
2803 4 5 64 5 160 40 0.002 16 78.686767578125 76.65814971923828 1731.4895904064178
2804 16 3 48 5 160 40 0.002 128 97.98160552978516 86.46908569335938 1798.181788444519
2805 4 3 32 5 200 40 0.0005 128 88.2779769897461 84.4455795288086 933.0070962905884
2806 4 3 64 5 200 60 0.0005 128 91.57383728027344 86.25447082519531 1009.466775894165
2807 16 5 48 5 160 60 0.0001 256 76.69902801513672 75.46244049072266 1946.876054763794
2808 4 5 32 3 120 20 0.0005 64 90.21461486816406 84.8850326538086 868.6054096221924
2809 16 3 32 5 120 20 0.002 64 95.95298767089844 86.17271423339844 1842.5474345684052
281 16 3 32 5 200 20 0.01 64 20.8380184173584 20.29637336730957 2987.889054298401
2810 8 3 80 5 120 20 0.005 512 93.66887664794922 85.90699768066406 1757.6556537151337
2811 12 5 32 5 200 40 0.01 256 20.8380184173584 20.29637336730957 1844.169124364853
2812 4 3 80 5 160 40 0.002 32 95.36024475097656 84.09810638427734 1612.697937488556
2813 12 5 64 3 120 40 0.0005 512 85.59529876708984 82.8104248046875 1226.35959982872
2814 12 3 80 5 200 40 0.0001 32 87.58814239501953 84.86458587646484 2611.6146347522736
2815 8 3 32 5 160 20 0.0001 512 56.08584213256836 54.61420440673828 1123.0960700511932
2816 16 3 48 5 200 20 0.0002 32 91.61471557617188 86.26469421386719 2400.7512826919556
